state,city,klan_number,nickname,notes,latitude,longitude,year
Texas,Paris,90,Not Named,Also operated out of Terrell,33.6609389,-95.555513,1922
Texas,Sour Lake,92,Not Named,No Notes,30.1402122,-94.4110239,1923
Texas,Cuero,93,Not Named,No Notes,29.0938652,-97.2891568,1922
Texas,Bastrop,94,Mina Klan,No Notes,30.1104947,-97.3152701,1921
Texas,McAllen,95,Not Named,No Notes,26.2034071,-98.2300124,1922
Texas,Mineola,96,Not Named,No Notes,32.6631884,-95.4882896,1923
Texas,Gonzales,97,Not Named,No Notes,29.5016257,-97.4524926,1922
Texas,Terrell,99,Not Named,No Notes,32.7359626,-96.2752569,1922
Texas,El Paso,100,Frontier Klan,No Notes,31.7775757,-106.4424559,1922
Texas,Fort Worth,101,Not Named,Sub-divisions Nos. 2 and 4,32.7554883,-97.3307658,1924
Texas,Texarkana,104,Not Named,No Notes,33.425125,-94.0476882,1922
Texas,Sherman,105,Not Named,No Notes,33.6356618,-96.6088805,1923
Texas,Marlin,107,Not Named,No Notes,31.3062874,-96.8980439,1922
Texas,Cleburne,108,Not Named,No Notes,32.3476438,-97.3866837,1922
Texas,Wolfe City,108,Not Named,No Notes,33.3706654,-96.0688607,1925
Texas,Luling,109,Not Named,No Notes,29.6805066,-97.647498,1923
Texas,Rosebud,110,Not Named,No Notes,31.0729608,-96.9785993,1923
Texas,Denison,113,Not Named,No Notes,33.7556593,-96.536658,1923
Texas,Taylor,117,Not Named,No Notes,30.5707551,-97.4094438,1922
Texas,Bremond,118,Not Named,No Notes,31.1651817,-96.6769217,1922
Texas,McKinney,120,Not Named,No Notes,33.1972465,-96.6397822,1922
Texas,Beeville,121,Bee County Klan,No Notes,28.4008319,-97.7483312,1924
Texas,San Marcos,124,Not Named,No Notes,29.8832749,-97.9413941,1924
Texas,Mathis,125,Not Named,No Notes,28.0944558,-97.8280543,1923
Texas,Edgewood,126,Not Named,No Notes,32.6981846,-95.8852438,1923
Texas,Grand Saline,130,Saline City Klan,No Notes,32.6734636,-95.7094069,1922
Texas,Rosenburg,132,Not Named,No Notes,29.5571825,-95.8085623,1923
Texas,Mineral Wells,133,Not Named,No Notes,32.8084605,-98.1128223,1922
Texas,Canyon,135,Not Named,No Notes,34.9803342,-101.9188024,1922
Texas,Henderson,138,Not Named,No Notes,32.1532156,-94.7993802,1922
Texas,Abilene,139,Not Named,"On November 28, 1921 had the first KKK parade in West Texas.",32.4487364,-99.7331439,1923
Texas,Batson,140,Batoga Klan,No Notes,30.2493767,-94.6071417,1923
Texas,Amarillo,141,Not Named,,35.2219971,-101.8312969,1923
Texas,Shepherd,142,Not Named,No Notes,30.4979813,-94.9966005,1922
Texas,Greenville,144,Not Named,No Notes,33.1384488,-96.1108066,1923
Texas,Aransas Pass,146,Not Named,No Notes,27.9,-97.133333,1924
Texas,Lockhart,147,Not Named,No Notes,29.8849441,-97.6699996,1922
Texas,Sinton,149,Not Named,No Notes,28.0366818,-97.5091611,1922
Texas,Gainesville,151,Not Named,No Notes,33.6259414,-97.1333453,1923
Texas,Eastland,152,Not Named,No Notes,32.4015198,-98.8175623,1923
Texas,Smithville,155,Not Named,No Notes,30.0085542,-97.1594321,1921
Texas,Honey Grove,163,Not Named,No Notes,33.5834377,-95.9099681,1922
Texas,Collegeport,172,Palacios Klan,No Notes,28.7252672,-96.174966,1922
Texas,Commerce,173,Not Named,No Notes,33.2470567,-95.8999656,1922
Texas,Winters,173,Not Named,Connected to klaverns number 272 and 273.,31.9565343,-99.962313,1925
Texas,Celeste,175,Not Named,No Notes,33.2942791,-96.1946983,1921
Texas,Weatherford,176,Watermelon Klan,No Notes,32.7592955,-97.7972544,1923
Texas,Dublin,177,Not Named,No Notes,32.085143,-98.3419882,1923
Texas,Damon,187,Not Named,No Notes,29.290523,-95.7346708,1923
Texas,Deweyville,188,Not Named,No Notes,30.2977058,-93.7435004,1924
Texas,Electra,189,Not Named,No Notes,34.0292588,-98.9189575,1922
Texas,Willis,191,Not Named,No Notes,30.4249276,-95.4799418,1922
Texas,Wichita Falls,195,Not Named,No Notes,33.9137085,-98.4933873,1923
Texas,Lubbock,199,Not Named,No Notes,33.5778631,-101.8551665,1923
Texas,Alice,200,Not Named,No Notes,27.7522487,-98.0697249,1923
Texas,Gause,201,Not Named,No Notes,30.7851923,-96.7213641,1923
Texas,Robstown,204,Not Named,No Notes,27.7903032,-97.6688843,1923
Texas,Iredell,210,Not Named,No Notes,31.9851488,-97.8719741,1923
Texas,Meridian,211,Not Named,No Notes,31.9232085,-97.6566894,1923
Texas,Sweetwater,217,Not Named,No Notes,32.4709519,-100.4059384,1922
Texas,McGregor,220,Not Named,No Notes,31.4440557,-97.4091792,1923
Texas,Corpus Christi,225,Not Named,At one time had plans to build a hospital.,27.8005828,-97.396381,1923
Texas,Slaton,228,Not Named,Slaton Klan No. U. D.,33.4373113,-101.6434915,1922
Texas,Jacksboro,236,Not Named,No Notes,33.2184477,-98.1586558,1922
Texas,Italy,243,Not Named,Began on August 8th 1922.,32.1840381,-96.8847194,1923
Texas,Waxahachie,246,Not Named,No Notes,32.3865312,-96.8483311,1923
Texas,Colorado,248,Colorado Klan,No Notes,29.98556,-97.1338899,1923
Texas,Gustine,249,Not Named,No Notes,31.8451492,-98.4028198,1924
Texas,Dalhart,250,Antelope Klan,No Notes,36.0594772,-102.5132497,1922
Texas,Port Lavaca,253,Port Lavaca Klan,Also associated with klavern number 254.,28.6149968,-96.6260892,1923
Texas,Plainview,260,Not Named,No Notes,34.1847936,-101.7068417,1923
Texas,Bowie,265,Not Named,No Notes,33.5589953,-97.8486457,1923
Texas,Winters,272,Not Named,See also klaverns number 173 and 273.,31.9565343,-99.962313,1924
Texas,Winters,273,Not Named,See also klaverns number 173 and 272.,31.9565343,-99.962313,1924
Texas,Kerrsville,274,Not Named,No Notes,30.0474332,-99.1403189,1923
Texas,Knox County,276,Not Named,No Notes,33.6734243,-99.8124935,1923
Texas,Cross Plains,277,Not Named,No Notes,32.1262493,-99.1653425,1924
Texas,Uvalde,279,Not Named,No Notes,29.2096836,-99.7861679,1923
Texas,Como,280,Not Named,No Notes,33.0609764,-95.4719515,1923
Texas,Bishop,286,Not Named,No Notes,27.5861441,-97.7991636,1923
Texas,Bayside,287,Refugio Klan,No Notes,28.0939035,-97.2147137,1923
Texas,McCullough County,290,Not Named,No Notes,31.2016122,-99.2785583,1923
Texas,Falfurries,291,Not Named,No Notes,27.2269872,-98.1441714,1924
Texas,Farmersville,296,Not Named,No Notes,33.1634493,-96.3599821,1923
Texas,Throckmorton,304,Not Named,No Notes,33.1787153,-99.1775756,1923
Texas,San Angelo,306,Ft. Concho Klan,No Notes,31.4637723,-100.4370375,1923
Texas,La Porte,309,Not Named,No Notes,29.6657838,-95.0193728,1923
Texas,Bee County,321,Bee County Klan,No Notes,28.405556,-97.750833,1924
Texas,Oak Cliff,334,Not Named,,32.7362591,-96.8645856,1931
Texas,Brownwood,346,Not Named,No Notes,31.7093197,-98.9911611,1928
Texas,Fort Worth,356,Hyde Park Klan,No Notes,32.7554883,-97.3307658,1932
Texas,Fort Worth,357,Not Named,No Notes,32.7554883,-97.3307658,1932
Texas,Ennis,359,Not Named,"Chartered on August 19th, 1931.",32.3293111,-96.6252679,1931
Texas,Amarillo,360,Not Named,No Notes,35.2219971,-101.8312969,1932
Texas,Port Arthur,25,Dick Dowling Klan,No Notes,29.885,-93.94,1922
Texas,Temple,46,Knobe Kreek Klan,Could also be number 64.,31.093611,-97.362222,1921
Texas,Teague,68,Not Named,No Notes,31.6275,-96.283333,1922
Texas,Longview,77,Gregg County Klan,No Notes,32.509167,-94.753889,1922
Texas,Rockdale,115,Not Named,No Notes,30.654722,-97.0075,1922
Texas,Wills Point,128,Free State Klan,No Notes,32.708611,-96.006389,1922
Texas,Merkel,137,Not Named,No Notes,32.468333,-100.013333,1923
Texas,Vernon,148,Not Named,No Notes,34.151111,-99.290556,1922
Texas,Denton,156,Not Named,No Notes,33.216389,-97.129167,1925
Texas,Georgetown,178,Not Named,No Notes,30.651111,-97.681389,1924
Texas,Bonham,194,Not Named,No Notes,33.583889,-96.181667,1922
Texas,Winters,273,Not Named,No Notes,31.9565343,-99.962313,1925
Texas,Anson,284,Elisha Anson Klan,No Notes,32.755556,-99.896389,1923
Texas,Alpine,315,Jeff Davis Klan,No Notes,30.360833,-103.665556,1924
Texas,Amarillo,360,Ama Klan,Ad calls for ex-members to come to a BBQ,35.2219971,-101.8312969,1937
Texas,Houston,1,Not Named,No Notes,29.7604267,-95.3698028,1920
Utah,Salt Lake,1,Not Named,No Notes,40.7607793,-111.8910474,1922
Utah,Ogden,6,Not Named,No Notes,41.223,-111.9738304,1931
Vermont,White River Junction,4,Rock Maple Klan,No Notes,43.6489596,-72.3192579,1929
Vermont,Hartland,101,Hugh S. Kelley Klan,No Notes,43.540636,-72.3989314,1931
Vermont,Newport,102,Not Named,No Notes,44.9364356,-72.2051022,1932
Vermont,Island Pond,110,Island Pond Klan,Chartered in 1929.,44.8147712,-71.8803728,1929
Virginia,Richmond,1,Not Named,No Notes,37.5407246,-77.4360481,1931
Virginia,Fairfax County,2,Not Named,No Notes,38.9085472,-77.2405153,1926
Virginia,Norfolk,3,Not Named,No Notes,36.8507689,-76.2858726,1931
Virginia,Roanoke,4,Robert E. Lee Klan,No Notes,37.2709704,-79.9414266,1927
Virginia,Ballston,6,Not Named,No Notes,38.8858006,-77.1053673,1927
Virginia,Newport News,8,Not Named,No Notes,37.0870821,-76.4730122,1931
Virginia,Lynchburg,11,John W. Daniel Klan,No Notes,37.4137536,-79.1422464,1921
Virginia,Christiansburg,13,Not Named,No Notes,37.1298517,-80.4089389,1931
Virginia,Hopewell,14,Not Named,No Notes,37.3043154,-77.2872001,1923
Virginia,Appalachia,15,Not Named,No Notes,36.9067631,-82.7818275,1924
Virginia,Portsmouth,16,A. S. U. Klan,No Notes,36.8354258,-76.2982742,1927
Virginia,Danville,17,Not Named,No Notes,36.5859718,-79.3950228,1924
Virginia,Arlington,17,Not Named,No Notes,38.8799697,-77.1067698,1931
Virginia,Winchester,18,Not Named,No Notes,39.1856597,-78.1633341,1931
Virginia,Arlington,21,Not Named,No Notes,38.8799697,-77.1067698,1926
Virginia,Melfa,25,Not Named,Connected to klavern number 52.,37.6492986,-75.7413182,1925
Virginia,Franklin,31,Not Named,No Notes,36.6776507,-76.9224608,NULL
Virginia,Norfolk,32,Albert Pike Klan,No Notes,36.8507689,-76.2858726,NULL
Virginia,Suffolk,33,Not Named,No Notes,36.7282054,-76.5835621,1928
Virginia,Parksley,34,Not Named,No Notes,37.7820725,-75.6535401,NULL
Virginia,Petersburg,35,Krater Klan,No Notes,37.2279279,-77.4019267,1931
Virginia,Cape Charles,38,Not Named,No Notes,37.267916,-76.0174336,1923
Virginia,Tazewell,43,Red Ash Klan,No Notes,37.1148374,-81.5195548,1922
Virginia,Occoquan,45,Not Named,No Notes,38.6837271,-77.260261,1931
Virginia,Painter,46,Not Named,No Notes,37.585411,-75.7849299,NULL
Virginia,Alexandria,47,Not Named,No Notes,38.8048355,-77.0469214,1931
Virginia,Graham,48,Robert E. Lee Klan,No Notes,38.8665013,-77.1949586,1924
Virginia,Bluefield,48,Robert E. Lee Klan,No Notes,37.252617,-81.2712105,1930
Virginia,Covington,49,Allegheny Klan,No Notes,37.7934585,-79.9939463,1923
Virginia,Bloxom,52,Not Named,No Notes,37.8295713,-75.6232616,NULL
Virginia,Elkton,54,Spotswood Klan,No Notes,38.4079042,-78.6236277,1931
Virginia,Gretna,64,Not Named,No Notes,36.9537526,-79.3589134,1931
Virginia,Culpeper,65,Not Named,No Notes,38.4729632,-77.9962512,1928
Virginia,Staunton,66,Not Named,No Notes,38.149576,-79.0716958,1926
Virginia,Harrisonburg,68,Not Named,No Notes,38.4495688,-78.8689155,1926
Virginia,Bristol,75,Not Named,No Notes,36.595141,-82.1888089,1924
Virginia,Parrott,80,Dublin Klan,No Notes,37.205054,-80.6156013,1928
Virginia,Warsaw,84,Not Named,No Notes,37.9587446,-76.7580139,1926
Virginia,Fredericksburg,97,Not Named,No Notes,38.3031837,-77.4605399,1931
Virginia,Richmond,99,William Byrd Klan,"Was chartered on Nov. 2, 1925 with 300 members",37.5407246,-77.4360481,1925
Virginia,Virginia Beach,100,Not Named,No Notes,36.8529263,-75.977985,1931
Virginia,King George,107,Not Named,No Notes,38.2664512,-77.1807842,1927
Virginia,Crewe,108,Not Named,No Notes,37.1732074,-78.1233329,1927
Virginia,Purcellville,113,Not Named,No Notes,39.1367717,-77.7147153,1926
Virginia,Potomac,115,Not Named,No Notes,38.341325,-77.4132716,1927
Virginia,Norfolk,125,Albert Pike Klan,No Notes,36.8507689,-76.2858726,1931
Virginia,South Richmond,128,Not Named,No Notes,37.4880754,-77.4587239,1931
Virginia,Warrenton,129,Not Named,Chartered in 1926.,38.7134516,-77.7952712,1926
Virginia,Lawrenceville,132,Not Named,No Notes,36.7576469,-77.8469374,1929
Virginia,Pocahontas,39,Not Named,No Notes,37.305,-81.339722,1923
Virginia,Richmond,1,Not Named,No Notes,37.5407246,-77.4360481,1920
Washington,Vancouver,1,Columbia Klan,No Notes,45.6387281,-122.6614861,1922
Washington,Buckley,2,Not Named,No Notes,47.1631573,-122.0267787,1923
Washington,Spokane,2,Not Named,No Notes,47.6587802,-117.4260466,NULL
Washington,Walla Walla,3,Not Named,No Notes,46.0645809,-118.3430209,1923
Washington,Seattle,4,Not Named,No Notes,47.6062095,-122.3320708,1923
Washington,Colfax,5,Not Named,No Notes,46.8801654,-117.3643495,1923
Washington,Woodland,7,Ben Karr Klan,No Notes,45.9045591,-122.7439912,1923
Washington,Kent,13,Not Named,No Notes,47.3809335,-122.2348431,1923
Washington,Kelso,14,Not Named,No Notes,46.146779,-122.9084445,1923
Washington,Bellingham,19,Mt. Baker Klan,No Notes,48.74908,-122.4781473,1924
Washington,Spokane,22,Not Named,No Notes,47.6587802,-117.4260466,1930
Washington,Pasco,22,Not Named,No Notes,46.2395793,-119.1005657,1929
Washington,Enuclaw,23,Natches Klan,Chartered in 1924.,47.2042681,-121.9915003,1924
Washington,Everett,27,Not Named,No Notes,47.9789848,-122.2020794,1929
Washington,Mount Vernon,28,Skagit Valley Klan,No Notes,48.421216,-122.3340474,1924
Washington,Auburn,29,Not Named,No Notes,47.3073228,-122.2284532,1924
Washington,Raymond,43,Douglas Fir Klan,No Notes,46.6864887,-123.7329385,1930
Washington,Yakima,48,Not Named,No Notes,46.6020711,-120.5058987,1931
Washington,Sedro Woolley,49,Not Named,Also operated out of Skagit County,48.50389,-122.23611,1931
Washington,Fall City,51,Cascade Klan,No Notes,47.5673237,-121.8887269,1931
Washington,Bellingham,51,Kaskade Klan,No Notes,48.74908,-122.4781473,1932
Washington,Seattle,56,Not Named,No Notes,47.6062095,-122.3320708,1929
Washington,Tacoma,59,Not Named,No Notes,47.2528768,-122.4442906,1929
Washington,Cowlitz County,18,Not Named,No Notes,46.19,-122.68,1925
Washington,Centralia,24,Not Named,No Notes,46.720556,-122.961389,1928
West Virginia,Wheeling,1,Not Named,No Notes,40.0639616,-80.7209149,1921
West Virginia,Charleston,2,Kanawha Klan,Dr. V. T. Churchman is klavern president.,38.3498195,-81.6326234,1923
West Virginia,Bluefield,4,Not Named,No Notes,37.2698395,-81.2223195,1924
West Virginia,Huntington,7,Kabell Klan,No Notes,38.4192496,-82.445154,1923
West Virginia,Matoaka,9,Not Named,No Notes,37.4201162,-81.2431548,1924
West Virginia,Parkersburg,10,Not Named,No Notes,39.2667418,-81.5615135,1922
West Virginia,Beckley,11,Not Named,No Notes,37.7781702,-81.1881557,1923
West Virginia,Mullens,13,Guyandotte Klan,No Notes,37.5831698,-81.3803804,1923
West Virginia,Keyser,18,Not Named,No Notes,39.4409277,-78.9739156,1930
West Virginia,Parkersburg,20,Not Named,No Notes,39.2667418,-81.5615135,1923
West Virginia,Morgantown,25,Not Named,No Notes,39.629526,-79.9558968,1923
West Virginia,Oak Hill,28,Not Named,No Notes,37.9723339,-81.1487135,1924
West Virginia,Clarksburg,33,Not Named,No Notes,39.2806451,-80.3445341,1923
West Virginia,Piedmont,34,Not Named,No Notes,39.4803706,-79.0478073,1924
West Virginia,Moundsville,35,Not Named,No Notes,39.9203526,-80.7431407,1923
West Virginia,Ravenswood,39,Not Named,No Notes,38.9481366,-81.7609646,1924
West Virginia,Wellsburg,40,Not Named,No Notes,40.2720146,-80.6095187,1923
West Virginia,Weirton,44,Not Named,No Notes,40.4189566,-80.5895167,1924
West Virginia,Logan,45,Not Named,No Notes,37.8487147,-81.9934581,1923
West Virginia,Grafton,52,Not Named,No Notes,39.3409249,-80.0189659,1924
West Virginia,Morgantown,59,Monongalia County Klan,No Notes,39.629526,-79.9558968,1933
West Virginia,Fairmount,61,Marion County,No Notes,39.4850848,-80.1425781,1925
West Virginia,Follansbee,62,Brook County Klan,No Notes,40.3275693,-80.5959065,1925
West Virginia,Rovenceverte,69,Greenbrier County Klan,No Notes,37.7498438,-80.4628519,1925
West Virginia,Parkersburg,78,Wood County,No Notes,39.2667418,-81.5615135,1925
West Virginia,Pocahontas County,83,Cass Unit,"This particular klavern was created as a way to consolidate members and power in Cass, WV away from the bigger Pocahontas County klavern.",38.3101706,-80.0087746,1926
West Virginia,Randolph County,84,Randolph Klan,Concentrated activity in Elkin,38.8092552,-80.0087746,1925
West Virginia,Hinton,90,Summers County,No Notes,37.674008,-80.8892539,1925
West Virginia,Martinsburg,93,Not Named,No Notes,39.4562099,-77.9638869,1926
West Virginia,Berkeley County,93,Not Named,No Notes,39.4885604,-78.0651931,1925
West Virginia,Clarksburg,95,Harrison County Klan,No Notes,39.2806451,-80.3445341,1926
West Virginia,Matoaka,121,East River Klan,"Princeton Klan gave up its charter ""about one year ago."" Met to reinstate ex-Klansmen and will work with the Bluefield, VA, Robert E. Lee Klan No. 48.",37.4201162,-81.2431548,1925
West Virginia,Keystone,123,McDowell County,"Reorganized  in 1927 after a long, internal struggle.",37.4148369,-81.450937,1927
West Virginia,Wheeling,141,Ohio County Klan,No Notes,40.0639616,-80.7209149,1931
West Virginia,Princeton,6,Not Named,No Notes,37.368056,-81.095833,1923
West Virginia,Logan,22,Old Glory Klan,No Notes,37.8487147,-81.9934581,1928
West Virginia,Northfork,31,Not Named,No Notes,37.416667,-81.431667,1923
West Virginia,St. Albans,47,Not Named,No Notes,38.380278,-81.819722,1925
West Virginia,Mullens,65,Wyoming County Klan,No Notes,37.5831698,-81.3803804,1925
West Virginia,Matoaka,121,East River Klan,No Notes,37.4201162,-81.2431548,1932
Wisconsin,Milwaukee,1,Not Named,No Notes,43.0389025,-87.9064736,1923
Wisconsin,Racine,2,Not Named,No Notes,42.7261309,-87.7828523,1923
Wisconsin,Fort Atkinson,3,Not Named,No Notes,42.9288944,-88.8370509,1923
Wisconsin,Clinton,3,Liberty Klan,First four members were initiated in early winter 1922.,42.5577925,-88.865107,1931
Wisconsin,Kenosha,4,Genesee Klan,No Notes,42.5847425,-87.8211854,1931
Wisconsin,Madison,7,Provisional Klan,No Notes,43.0730517,-89.4012302,1923
Wisconsin,Chippewa Falls,12,Not Named,No Notes,44.9369054,-91.3929348,1926
Wisconsin,Cornell,13,Not Named,No Notes,45.1671881,-91.1493107,1926
Wisconsin,Menomenie,19,Not Named,Operated throughout Dunn County.,44.8755183,-91.9193422,1931
Wisconsin,Madison,22,Not Named,No Notes,43.0730517,-89.4012302,1935
Wisconsin,Fence,52,Lief Erickson Klan,Records show it was five years old by 1932.,45.7445979,-88.4251475,1931
Wisconsin,Marinette,53,Wesley Klan,Chartered in 1926.,45.0999849,-87.6306623,1926
Wisconsin,Brown County,69,Not Named,Operated throughout Green Bay as well,44.4561674,-87.9334803,1931
Wisconsin,New London,73,Mosquito Hill,No Notes,44.3927582,-88.7398256,1929
Wisconsin,Racine,76,Not Named,No Notes,42.7261309,-87.7828523,1931
Wisconsin,Goodman,81,Charles A. Lindbergh Klan,No Notes,45.6307027,-88.3535655,1931
Wisconsin,Milwaukee,82,Progressive Klan,No Notes,43.0389025,-87.9064736,1931
Wisconsin,Milwaukee,83,Progressive Klan,No Notes,43.0389025,-87.9064736,1931
Wisconsin,Ellsworth,89,Pierce County,No Notes,44.7321897,-92.4874124,1929
Wisconsin,Fon Du Lac,96,Not Named,The old klan is rechartered as Old Ironsides Klan,43.7730448,-88.4470508,1931
Wisconsin,Ellsworth,132,Not Named,No Notes,44.7321897,-92.4874124,1927
Wisconsin,Ellsworth,89,Not Named,No Notes,44.7321897,-92.4874124,1929
Wyoming,Casper,3,Not Named,No Notes,42.866632,-106.313081,1923
Wyoming,Sheridan,5,Not Named,No Notes,44.7971939,-106.9561791,1926
Wyoming,Green River,15,Green River Klan,No Notes,41.5285757,-109.4662461,1923
Wyoming,Cheyenne,16,Not Named,No Notes,41.1399814,-104.8202462,1928
Wyoming,Rock Springs,18,Not Named,No Notes,41.5874644,-109.2029043,1923
Wyoming,Laramie,22,Not Named,No Notes,41.3113669,-105.5911007,1928
Wyoming,Pinedale,26,Not Named,No Notes,42.8678809,-109.8633501,1924
Wyoming,Saratoga,29,Saratoga Encampment Klan,Also operated out of Sarene,41.4549621,-106.8064263,1931
Wyoming,Torrington,33,Lingle Klan,No Notes,42.0624646,-104.1843942,1931
Wyoming,Cheyenne,45,Not Named,No Notes,41.1399814,-104.8202462,1932
Arkansas,Little Rock,1,Kamelia Kourt No. 1,loyal to Simmons,34.7464809,-92.2895948,1923
Arkansas,Bentonville,1,Not Named,No Notes,36.3728538,-94.2088172,1922
Arkansas,Mena,1,Not Named,"See No. 90,received charter",34.5862171,-94.2396554,1922
Arkansas,Little Rock,1,Not Named,No Notes,34.7464809,-92.2895948,1930
Arkansas,Arkansas City,3,Not Named,No Notes,33.6087222,-91.2067794,1923
Arkansas,Helena,3,Not Named,No Notes,34.5291253,-90.5900273,1924
Arkansas,Benton,4,Not Named,No Notes,34.5645371,-92.586828,1922
Arkansas,Malvern,4,Not Named,No Notes,34.3623149,-92.8129462,1923
Arkansas,Hot Springs,7,Not Named,No Notes,34.5037004,-93.0551795,1922
Arkansas,Hope,8,Hempstead County Klan,No Notes,33.6670615,-93.5915665,1922
Arkansas,Prescott,9,Not Named,No Notes,33.8026107,-93.3810057,1922
Arkansas,Parkdale,10,Not Named,No Notes,33.1215116,-91.5456761,1923
Arkansas,Bald Knob,11,Bald Knob Klan,No Notes,35.3098066,-91.5679114,1923
Arkansas,Newport,12,Stephens Klan,No Notes,35.6048018,-91.2817951,1922
Arkansas,Fort Smith,15,Not Named,No Notes,35.3859242,-94.3985475,1922
Arkansas,Arkadelphia,16,Not Named,No Notes,34.1209292,-93.0537839,1923
Arkansas,Lonoke,24,Lonoke Klan,No Notes,34.7839795,-91.8998611,1923
Arkansas,Batesville,30,Not Named,No Notes,35.769799,-91.6409721,1922
Arkansas,Newark,31,Big Bottom Klan,No Notes,35.7017444,-91.441522,1922
Arkansas,De Queen,37,Not Named,No Notes,34.0378916,-94.3413168,1922
Arkansas,Pine Bluff,38,Not Named,No Notes,34.2284312,-92.0031955,1922
Arkansas,Searcy,40,Not Named,No Notes,35.2468204,-91.7336846,1923
Arkansas,Yell County,43,Harkey Klan,"held a barbecue across the Peht Jean River from Danville,Yell County",35.0810824,-93.3388917,1923
Arkansas,Okolona,47,Not Named,No Notes,33.9973256,-93.3379532,1923
Arkansas,Magnolia,49,Not Named,No Notes,33.2670725,-93.239334,1922
Arkansas,Paris,53,Not Named,No Notes,35.2920325,-93.7299173,1926
Arkansas,Lockesburg,57,Alberta Peach Klan,No Notes,33.9673375,-94.1685312,1922
Arkansas,Manila,59,Not Named,No Notes,35.8800733,-90.1670393,1923
Arkansas,Leachville,60,Robert E. Lee Klan,No Notes,35.9359051,-90.257876,1922
Arkansas,Wynne,61,Not Named,No Notes,35.224533,-90.7867798,1923
Arkansas,Paragould,62,Greene County Klan,No Notes,36.0584021,-90.4973286,1923
Arkansas,Osceola,64,Not Named,No Notes,35.7050778,-89.969532,1922
Arkansas,Mount Ida,71,Not Named,No Notes,34.5567637,-93.6340814,1923
Arkansas,Jonesboro,72,Kraighead Kounty,No Notes,35.8422967,-90.704279,1922
Arkansas,Pocahontas,73,Not Named,said to be the 73rd Klan chartered in AR,36.261286,-90.970551,1922
Arkansas,Hermitage,75,Hermitage Klan,No Notes,33.448333,-92.1725,1923
Arkansas,Hartford,80,Not Named,No Notes,35.0228761,-94.3813277,1922
Arkansas,Fayetteville,83,Not Named,No Notes,36.0625795,-94.1574263,1922
Arkansas,Sulphur Springs,85,Not Named,No Notes,36.4834084,-94.4585488,1923
Arkansas,Gravette,85,Not Named,No Notes,36.4220207,-94.4535484,1923
Arkansas,Marshall,88,Bear Creek Klan,No Notes,35.9089643,-92.6312746,1925
Arkansas,Ingalls,89,Not Named,No Notes,33.383333,-92.150833,1923
Arkansas,Mena,90,Not Named,No Notes,34.5862171,-94.2396554,1922
Arkansas,El Dorado,92,Not Named,No Notes,33.20763,-92.6662674,1923
Arkansas,Rogers,94,Not Named,No Notes,36.3320196,-94.1185366,1924
Arkansas,Harrison,101,Kerr-Harrell Klan,No Notes,36.2297936,-93.1076765,1923
Arkansas,Forrest City,103,St. Francis County Klan,No Notes,35.0081474,-90.7898342,1923
Arkansas,Monticello,108,Not Named,No Notes,33.6289974,-91.7909639,1923
Arkansas,Bearden,117,Not Named,No Notes,33.7245526,-92.6157139,1924
Arkansas,Huntsville,120,Not Named,No Notes,36.086187,-93.7413032,1923
Arkansas,Springdale,124,Not Named,No Notes,36.1867442,-94.1288141,1924
Arkansas,Spring Bank,130,Not Named,No Notes,33.0890215,-93.8310119,1923
Arkansas,Buchner,134,Not Named,No Notes,33.3584581,-93.4360073,1923
Arkansas,Corning,140,Not Named,No Notes,36.41,-90.589444,1923
Arkansas,Lockesburg,152,Sevier County Klan,No Notes,33.9673375,-94.1685312,1926
Arkansas,Buckner,154,Not Named,No Notes,33.3584581,-93.4360073,1924
Indiana,Windfall,119,Not Named,No Notes,40.362222,-85.956944,1928
Indiana,Evansville,1,Not Named,"Pioneer unit of the order in the North, and the first chartered Klan above the Mason and Dixon Line.",37.9715592,-87.5710898,1922
Indiana,Indianapolis,3,Marion County,No Notes,39.768403,-86.158068,1924
Indiana,Fountain City,3,Wayne County,No Notes,39.9556028,-84.9174619,1922
Indiana,Muncie,4,Delaware County,No Notes,40.1933767,-85.3863599,1924
Indiana,Terre Haute,7,Vigo County Klan,Also operated out of Franklin.,39.4667034,-87.4139092,1922
Indiana,New Castle,8,Not Named,Also operated out of Elizaville and throughout Henry County.,39.928935,-85.3702476,1923
Indiana,Kokomo,11,Nathan Hale Klan,No Notes,40.486427,-86.1336033,1924
Indiana,Cambridge City,12,Not Named,No Notes,39.8125465,-85.1716315,1923
Indiana,Marion,13,Mississiniwa Klan,No Notes,40.5583739,-85.6591442,1923
Indiana,Anderson,13,Not Named,No Notes,40.1053196,-85.6802541,1923
Indiana,Marion,14,Mississinewa Klan,"Also known as Grant County Klan and the True Blue Klan. Operated in Elwood, LaFayette and throughout Grant County as well.",40.5583739,-85.6591442,1923
Indiana,Monroe,15,Not Named,Operated in Bloomington and throughout Monroe County,40.7450468,-84.9369111,1923
Indiana,Bluffton,17,Not Named,No Notes,40.7386579,-85.1716368,1924
Indiana,Elwood,19,White City Klan,No Notes,40.2769834,-85.8419246,1924
Indiana,Delphi,20,Dear Creek Klan,No Notes,40.5875371,-86.6750059,1924
Indiana,Bedford,21,Not Named,Operated throughout Lawrence County,38.8611619,-86.4872149,1924
Indiana,Montgomery County,23,"Montgomery Klan (INH, 18 Jun 24)",No Notes,40.019879,-86.8220341,1924
